energy,Pu240 + photon [inclusive] width,n + Pu239 width,J,Pi,L
4335.762,0.04,0.02255101,1,1,0
4336.271,0.04,2.48216e-06,1,1,0
4336.452,0.04,-0.01363935,1,1,0
4344.482,0.04,0.02241067,1,1,0
4344.903,0.04,0.0009770432,1,1,0
4349.665,0.04,0.008664186,1,1,0
4349.781,0.04,0.0001033309,1,1,0
4353.382,0.04,0.01792935,1,1,0
4362.437,0.04,0.0006658805,1,1,0
4362.596,0.04,0.01330739,1,1,0
4369.354,0.04,0.01808436,1,1,0
4372.45,0.04,0.02854109,1,1,0
4375.713,0.04,0.009145268,1,1,0
4379.822,0.04,-0.0006894142,1,1,0
4383.871,0.04,0.05862349,1,1,0
4385.294,0.04,0.01562695,1,1,0
4388.443,0.04,0.02961494,1,1,0
4393.999,0.04,0.08990464,1,1,0
4397.661,0.04,0.1330876,1,1,0
4400.015,0.04,0.0006694151,1,1,0
4400.018,0.04,0.007833878,1,1,0
4401.491,0.04,0.01044948,1,1,0
4405.429,0.04,0.004527854,1,1,0
4405.485,0.04,0.01060677,1,1,0
4413.585,0.04,0.01522586,1,1,0
4417.101,0.04,0.1177109,1,1,0
4423.097,0.04,4.279629e-05,1,1,0
4424.105,0.04,0.01950215,1,1,0
4431.356,0.04,0.001223854,1,1,0
4433.233,0.04,0.01893436,1,1,0
4433.418,0.04,0.007087617,1,1,0
4433.422,0.04,0.03679285,1,1,0
4433.659,0.04,0.001481647,1,1,0
4436.734,0.04,0.007084089,1,1,0
4441.334,0.04,0.0397018,1,1,0
4441.428,0.04,0.04264155,1,1,0
4441.628,0.04,0.01137863,1,1,0
4443.338,0.04,0.003457808,1,1,0
4455.665,0.04,0.03239017,1,1,0
4458.283,0.04,0.0006058772,1,1,0
4465.494,0.04,0.02242128,1,1,0
4466.544,0.04,0.008139408,1,1,0
4466.897,0.04,0.003134264,1,1,0
4468.028,0.04,0.04450124,1,1,0
4468.062,0.04,0.0007878209,1,1,0
4473.827,0.04,0.0004390965,1,1,0
4475.471,0.04,0.00771914,1,1,0
4476.276,0.04,0.0001108518,1,1,0
4481.812,0.04,0.02869603,1,1,0
4482.116,0.04,0.1124527,1,1,0
4482.397,0.04,0.01236407,1,1,0
4483.787,0.04,0.009473099,1,1,0
4483.788,0.04,0.002932978,1,1,0
4487.694,0.04,0.01516918,1,1,0
4494.012,0.04,0.009145191,1,1,0
4502.6,0.04,0.002405022,1,1,0
4502.616,0.04,0.01586247,1,1,0
4502.707,0.04,0.02489981,1,1,0
4505.67,0.04,0.00660474,1,1,0
4512.891,0.04,0.04348612,1,1,0
4522.287,0.04,0.08021064,1,1,0
4522.406,0.04,0.002048704,1,1,0
4526.119,0.04,0.02433695,1,1,0
4528.595,0.04,0.0005203647,1,1,0
4529.125,0.04,0.01070411,1,1,0
4529.272,0.04,0.000628461,1,1,0
4529.66,0.04,0.05220312,1,1,0
4534.189,0.04,0.05813011,1,1,0
4536.555,0.04,0.0003055483,1,1,0
4540.271,0.04,0.002631019,1,1,0
4541.079,0.04,0.007648766,1,1,0
4545.54,0.04,0.008446972,1,1,0
4546.904,0.04,0.0322327,1,1,0
4557.63,0.04,0.04315953,1,1,0
4558.311,0.04,0.002196955,1,1,0
4559.507,0.04,0.002773588,1,1,0
4563.927,0.04,0.001655009,1,1,0
4567.294,0.04,0.00868067,1,1,0
4568.358,0.04,0.01239808,1,1,0
4569.527,0.04,1.346662e-05,1,1,0
4574.322,0.04,4.74433e-07,1,1,0
4579.127,0.04,0.003274592,1,1,0
4583.341,0.04,0.01018746,1,1,0
4591.882,0.04,0.006195426,1,1,0
4593.266,0.04,0.002508391,1,1,0
4600.024,0.04,0.03053684,1,1,0
4600.192,0.04,0.07492526,1,1,0
4603.05,0.04,0.009382725,1,1,0
4605.247,0.04,0.007186806,1,1,0
4611.724,0.04,3.07725e-07,1,1,0
4623.343,0.04,0.002006266,1,1,0
4624.444,0.04,0.01037525,1,1,0
4624.892,0.04,0.001724402,1,1,0
4625.469,0.04,0.003030291,1,1,0
4626.24,0.04,0.0011298,1,1,0
4636.953,0.04,0.004258804,1,1,0
4638.215,0.04,0.02637448,1,1,0
4638.248,0.04,0.006594737,1,1,0
4647.493,0.04,0.0005343148,1,1,0
4647.688,0.04,0.114913,1,1,0
4651.013,0.04,0.04335557,1,1,0
4656.259,0.04,0.001486783,1,1,0
4659.595,0.04,9.123857e-05,1,1,0
4661.05,0.04,0.009195745,1,1,0
4664.394,0.04,0.1161748,1,1,0
4669.407,0.04,0.01485687,1,1,0
4673.65,0.04,0.0002502878,1,1,0
4677.547,0.04,0.07444384,1,1,0
4679.754,0.04,0.006136798,1,1,0
4681.675,0.04,0.003001742,1,1,0
4690.661,0.04,0.0003224246,1,1,0
4698.447,0.04,0.006771821,1,1,0
4699.49,0.04,0.002779371,1,1,0
4704.156,0.04,0.08722869,1,1,0
4716.224,0.04,0.0003178982,1,1,0
4716.535,0.04,0.03125585,1,1,0
4716.572,0.04,0.05452166,1,1,0
4718.705,0.04,0.0642435,1,1,0
4722.232,0.04,0.008469071,1,1,0
4727.538,0.04,0.001071558,1,1,0
4727.544,0.04,0.08579895,1,1,0
4739.293,0.04,0.0003896682,1,1,0
4742.587,0.04,0.01263056,1,1,0
4744.331,0.04,3.540535e-05,1,1,0
4746.834,0.04,0.03451461,1,1,0
4747.794,0.04,0.01524958,1,1,0
4755.082,0.04,0.01199906,1,1,0
4755.61,0.04,0.0833544,1,1,0
4760.408,0.04,0.0001694145,1,1,0
4766.885,0.04,0.00136996,1,1,0
4766.939,0.04,0.01485924,1,1,0
4773.07,0.04,0.009107892,1,1,0
4773.073,0.04,0.001514165,1,1,0
4776.378,0.04,0.001153478,1,1,0
4781.085,0.04,0.01106654,1,1,0
4787.897,0.04,0.04081907,1,1,0
4787.979,0.04,0.008596242,1,1,0
4793.266,0.04,-0.0001126305,1,1,0
4795.99,0.04,0.06945283,1,1,0
4799.21,0.04,0.004895931,1,1,0
4802.072,0.04,0.004536551,1,1,0
4802.078,0.04,0.01014845,1,1,0
4812.245,0.04,0.00570423,1,1,0
4812.81,0.04,0.006562821,1,1,0
4818.421,0.04,3.545508e-05,1,1,0
4822.084,0.04,0.01531458,1,1,0
4822.679,0.04,0.1072039,1,1,0
4825.222,0.04,0.01821251,1,1,0
4825.774,0.04,0.000437061,1,1,0
4827.54,0.04,0.02850109,1,1,0
4830.132,0.04,0.0004144959,1,1,0
4830.698,0.04,0.01115027,1,1,0
4837.864,0.04,0.01082854,1,1,0
4838.05,0.04,0.0217023,1,1,0
4838.181,0.04,0.001005334,1,1,0
4844.698,0.04,0.0002377466,1,1,0
4846.763,0.04,0.002767492,1,1,0
4847.317,0.04,0.002327491,1,1,0
4850.533,0.04,0.0003688491,1,1,0
4850.545,0.04,0.02039137,1,1,0
4856.316,0.04,0.0004225511,1,1,0
4857.142,0.04,0.00511359,1,1,0
4859.811,0.04,0.08586823,1,1,0
4869.452,0.04,0.08285012,1,1,0
4872.159,0.04,0.002783881,1,1,0
4872.161,0.04,0.002052749,1,1,0
4873.038,0.04,0.006676056,1,1,0
4876.199,0.04,0.003838644,1,1,0
4886.915,0.04,0.002074959,1,1,0
4887.402,0.04,0.0008119715,1,1,0
4888.661,0.04,0.0006997254,1,1,0
4893.014,0.04,0.05606599,1,1,0
4893.027,0.04,0.0004936441,1,1,0
4901.328,0.04,0.06837111,1,1,0
4901.33,0.04,0.004714926,1,1,0
4913.046,0.04,0.009618485,1,1,0
4913.062,0.04,0.00328375,1,1,0
4913.823,0.04,0.01462499,1,1,0
4921.91,0.04,0.1187816,1,1,0
4923.691,0.04,2.559089e-05,1,1,0
4926.711,0.04,0.07770184,1,1,0
4930.047,0.04,0.0232809,1,1,0
4933.369,0.04,0.02560463,1,1,0
4938.714,0.04,0.08136949,1,1,0
4942.375,0.04,5.008219e-05,1,1,0
4946.338,0.04,0.0141679,1,1,0
4951.209,0.04,0.05916679,1,1,0
4951.334,0.04,0.04922652,1,1,0
4952.792,0.04,0.0003012931,1,1,0
4957.927,0.04,0.053181,1,1,0
4960.937,0.04,0.0001037618,1,1,0
4962.026,0.04,0.03488067,1,1,0
4966.372,0.04,0.02427923,1,1,0
4968.479,0.04,0.01683963,1,1,0
4973.193,0.04,0.01533193,1,1,0
4974.068,0.04,2.306483e-08,1,1,0
4978.162,0.04,0.1169748,1,1,0
4984.414,0.04,-0.0005942484,1,1,0
4984.479,0.04,0.1233716,1,1,0
4989.116,0.04,0.01298207,1,1,0
4990.354,0.04,0.01232206,1,1,0
4994.008,0.04,0.0475671,1,1,0
4994.336,0.04,0.001438494,1,1,0
4997.486,0.04,0.132817,1,1,0
5014.0,0.03927,0.1868,1,1,0
5017.0,0.03927,0.2028,1,1,0
5019.0,0.03927,0.2347,1,1,0
5021.0,0.03927,0.2259,1,1,0
5024.0,0.03927,0.2581,1,1,0
